city_id,country,district_id,latitude,longitude,name,nr_hotels
2601889,gb,138,51.5161584017882,-0.0670979697020637,Whitechapel,190
2601889,gb,139,51.5102983074989,-0.12086033821106,Whitehall,1
2601889,gb,144,51.4914670086735,0.0656332808434667,Woolwich,38
2140479,nl,145,52.3693753616596,4.8949045725787,Amsterdam City Centre,564
2140479,nl,146,52.3966619033254,4.91868421530016,Amsterdam Noord,79
2140479,nl,147,52.3540683723901,4.88235577364518,Oud Zuid,115
2140479,nl,148,52.3683852045041,4.85582364745676,De Baarsjes,9
2140479,nl,149,52.3783392186063,4.85298947141653,Bos en Lommer,11
2140479,nl,150,52.3791281126406,4.81443901819824,Geuzenveld-Slotermeer,13
2140479,nl,151,52.3520409096552,4.92278429754445,Oost,34
2140479,nl,152,52.3540328405515,4.79388592476625,Osdorp,12
2140479,nl,153,52.3646265573088,4.86955033843642,Oud-West,65
2140479,nl,154,52.3543994491816,4.83286737401824,Slotervaart,16
2140479,nl,155,52.3834835169291,4.87608169605237,Westerpark,21
2140479,nl,156,52.3925654471122,4.84634477165641,Westpoort,15
2140479,nl,157,52.3699663894704,4.93720055578015,Zeeburg,25
2140479,nl,158,52.3364984074157,4.87910955720316,Zuideramstel,34
2140479,nl,159,52.3102358222538,4.9489446347445,Zuidoost,15
2140479,nl,160,52.3107820506456,4.94864096601266,Bijlmermeer,17
2140479,nl,161,52.3547546577188,4.89515206463501,De Pijp,45
2140479,nl,162,52.3745087605755,4.88144495934334,Jordaan,52
2140479,nl,163,52.3731198332995,4.89759429752135,Red Light District,40
2140479,nl,164,52.3564217460442,4.99392973432646,IJburg,23
372490,es,166,41.3820699155735,2.17609367851294,Ciutat Vella,471
372490,es,167,41.3915779945786,2.16578819042503,Eixample,1172
372490,es,168,41.4039515424473,2.15842306105106,Gràcia,220
372490,es,169,41.4189079624078,2.1653942960012,Horta-Guinardó,68
372490,es,170,41.3855750149969,2.12925090901644,Les Corts,57
372490,es,171,41.4366829266026,2.17678089088021,Nou Barris,19
372490,es,172,41.4267064930315,2.18745269931618,Sant Andreu,21
372490,es,173,41.4029497621553,2.19778976544234,Sant Martí,240
372490,es,174,41.3726358493476,2.1501186129711,Sants-Montjuïc,263
372490,es,175,41.4006138941118,2.14117290275558,Sarrià-St. Gervasi,131
390625,es,176,40.4168904483529,-3.70373832338016,Centro,2166
390625,es,177,40.4021283245881,-3.69931140366101,Arganzuela,176
390625,es,178,40.4112497150967,-3.67803096751209,Retiro,113
390625,es,179,40.4285063259995,-3.67801010822039,Salamanca,287
390625,es,180,40.4514602548718,-3.67832832563985,Chamartín,96
390625,es,181,40.458100770445,-3.69993132203201,Tetuan,147
390625,es,182,40.4350724563593,-3.70341666436763,Chamberi,168
390625,es,183,40.4880292741325,-3.70205305950039,Fuencarral-El Pardo,44
390625,es,184,40.4433186482208,-3.73241111472527,Moncloa-Aravaca,98
390625,es,185,40.3932068562824,-3.75551947180184,Latina,55
390625,es,186,40.3885670520949,-3.72960264718362,Carabanchel,68
390625,es,187,40.3816033080495,-3.70286312276581,Usera,56
390625,es,188,40.3928893051182,-3.66189595140769,Puente de Vallecas,84
390625,es,189,40.4062458412173,-3.64751483264051,Moratalaz,7
390625,es,190,40.4380727042296,-3.65029154150365,Ciudad Lineal,94
390625,es,191,40.4718480283006,-3.64489615299926,Hortaleza,75
390625,es,192,40.3487008043657,-3.69538650447357,Villaverde,15
390625,es,193,40.3710455144348,-3.61955439133792,Villa de Vallecas,15
390625,es,194,40.4028363233572,-3.60473280185623,Vicálvaro,3
390625,es,195,40.439323584392,-3.60314488464252,San Blas,62
390625,es,196,40.4667850050802,-3.58489078776031,Barajas,39
1746443,de,197,52.5062757751812,13.3586360391645,Tiergarten,46
1746443,de,199,52.5074534773768,13.310952679105,Charlottenburg,168
1746443,de,200,52.5233869352833,13.3873739965859,Mitte,386
1746443,de,201,52.4992343342824,13.4022267192587,Kreuzberg,79
1746443,de,202,52.4928312582836,13.3193103791548,Wilmersdorf,64
126693,it,203,41.8781039689006,12.4802545627201,Aventino,142
126693,it,204,41.8897167967383,12.4695597615116,Trastevere,608
126693,it,205,41.8977045035696,12.4705981591923,Navona,805
126693,it,208,41.9056995089882,12.4795287111577,Spagna,693
126693,it,209,41.8951332965649,12.5047938567333,Esquilino,428
126693,it,211,41.901547867056,12.4854784964348,Trevi,289
126693,it,212,41.9223509413736,12.476268804091,Villa Borghese Parioli,160
126693,it,213,41.9009231547154,12.4936437652121,Repubblica,191
126693,it,214,41.8813241521531,12.5125596420872,San Giovanni,302
126693,it,215,41.8969002404574,12.4773380725488,Pantheon,396
126693,it,217,41.8974626755332,12.5154833929551,San Lorenzo,74
2144027,nl,219,51.4449373873115,5.43307982813983,Strijp,9
2144027,nl,220,51.4785470355135,5.47057234413819,Woensel-Noord,6
2144027,nl,221,51.4556107807439,5.46987250629273,Woensel-Zuid,4
2144027,nl,222,51.4432526905155,5.50994297433262,Tongelre,10
2144027,nl,223,51.4379697128995,5.47858128608111,Eindhoven City Centre,29
2144027,nl,224,51.425087442339,5.46382701188743,Gestel,2
2144027,nl,225,51.4261787192471,5.49247627006544,Stratum,7
1829149,de,227,48.1513895289115,11.6274502176053,Bogenhausen,20
1829149,de,228,48.1291299274878,11.5941853864551,Au-Haidhausen,25
1829149,de,229,48.1477923345942,11.566056460172,Maxvorstadt,43
1829149,de,230,48.1684399534349,11.5820295324886,Schwabing,47
553173,cz,255,50.0851114398585,14.4209155844711,Prague 1,934
553173,cz,256,50.0742940776702,14.4316568667367,Prague 2,256
553173,cz,257,50.084011610329,14.4569912992587,Prague 3,142
553173,cz,258,50.0510642186924,14.4397748514857,Prague 4,71
553173,cz,259,50.0633504137026,14.3845839997717,Prague 5,200
553173,cz,260,50.0953147324268,14.3693425757522,Prague 6,76
553173,cz,261,50.1035746934663,14.43635663773,Prague 7,62
553173,cz,262,50.1010964872384,14.4547658860096,Prague 8,119
553173,cz,263,50.1112387026117,14.498546675964,Prague 9,36
553173,cz,265,50.0324302262593,14.5036074045169,Prague 11,12
553173,cz,268,50.1033693294385,14.5565187540002,Prague 14,13
553173,cz,270,50.0878611964632,14.4215848415469,Old Town (Stare Mesto),397
553173,cz,271,50.0863222049758,14.4045385146006,Lesser Quarter (Mala Strana),124
553173,cz,272,50.0906066567326,14.3949605214361,Hradcany,16
1995499,at,273,48.2089092693621,16.3715679395304,01. Innere Stadt,230
1995499,at,274,48.218946370929,16.3890393297719,02. Leopoldstadt,246
1995499,at,275,48.1986251286664,16.393768149167,03. Landstraße,257
1995499,at,276,48.1927326247541,16.3697818602834,04. Wieden,95
1995499,at,277,48.1877791859512,16.3568058551445,05. Margareten,118
1995499,at,278,48.1953037762586,16.3501571455952,06. Mariahilf,89
1995499,at,279,48.2029438471859,16.3463680831301,07. Neubau,99
1995499,at,280,48.2106738291414,16.3490765115235,08. Josefstadt,55
1995499,at,281,48.221645049716,16.3578182902121,09. Alsergrund,122
1995499,at,282,48.1725261918483,16.3765912243768,10. Favoriten,297
1995499,at,283,48.1739777645998,16.4208804400472,11. Simmering,44
